what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322989127313
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322989134645
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322989148699
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1322989161501
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322989164381
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322989171762
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322989174024
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322989196539
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1322989211947
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1322989215501
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322989218097
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322989274719
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322989275536
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322989276383
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322989278599
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1322989280598
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322989284602
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322989303729
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322989306080
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.navigate.openResource",1322989306085
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322989306173
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1322989339550
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1322989360652
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1322989361143
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1322989361546
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322989362792
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322989368417
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322989374626
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322989376198
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322989377304
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.navigate.openResource",1322989377309
